min,gp,dist_miles,usg_pct,ts_pct,age,player_height_inches,player_weight,injured_last_season,injury_report_count_last_season,b2b_games,age_x_minutes,weight_x_minutes,b2b_x_minutes,age_x_weight,target_next_season
25.4,66,1.7,0.167,0.54,28.0,81.0,237.0,0.0,0.0,21,711.1999999999999,6019.799999999999,533.4,6636.0,2
26.1,78,1.8,0.131,0.541,29.0,81.0,237.0,0.0,0.0,22,756.9000000000001,6185.700000000001,574.2,6873.0,1
28.9,81,2.0,0.166,0.585,30.0,81.0,237.0,1.0,2.0,16,867.0,6849.299999999999,462.4,7110.0,0
30.2,76,2.2,0.16,0.551,31.0,81.0,237.0,1.0,1.0,16,936.1999999999999,7157.4,483.2,7347.0,1
35.0,62,2.4,0.23,0.58,29.0,72.0,175.0,0.0,0.0,17,1015.0,6125.0,595.0,5075.0,1
34.8,82,2.3,0.232,0.596,30.0,72.0,175.0,1.0,1.0,20,1044.0,6089.999999999999,696.0,5250.0,4
32.7,74,2.2,0.265,0.575,31.0,72.0,175.0,1.0,1.0,20,1013.7,5722.500000000001,654.0,5425.0,5
31.5,61,2.1,0.239,0.614,32.0,72.0,175.0,1.0,4.0,18,1008.0,5512.5,567.0,5600.0,6
31.0,65,2.1,0.181,0.476,30.0,73.0,205.0,0.0,0.0,18,930.0,6355.0,558.0,6150.0,0
9.7,29,0.7,0.199,0.48,31.0,73.0,205.0,0.0,0.0,17,300.7,1988.4999999999998,164.89999999999998,6355.0,1
27.4,80,1.9,0.179,0.502,32.0,73.0,205.0,0.0,0.0,17,876.8,5617.0,465.79999999999995,6560.0,0
21.2,80,1.5,0.163,0.496,33.0,73.0,205.0,1.0,1.0,18,699.6,4346.0,381.59999999999997,6765.0,0
27.7,78,1.9,0.144,0.591,27.0,79.0,230.0,0.0,0.0,20,747.9,6371.0,554.0,6210.0,0
9.0,20,0.6,0.246,0.469,29.0,83.0,232.0,0.0,0.0,20,261.0,2088.0,180.0,6728.0,0
10.6,64,0.7,0.252,0.534,30.0,83.0,232.0,0.0,0.0,17,318.0,2459.2,180.2,6960.0,1
28.2,82,1.8,0.172,0.555,31.0,83.0,245.0,0.0,0.0,18,874.1999999999999,6909.0,507.59999999999997,7595.0,1
24.9,75,1.6,0.139,0.546,32.0,83.0,255.0,0.0,0.0,17,796.8,6349.5,423.29999999999995,8160.0,0
17.1,70,1.1,0.153,0.586,33.0,83.0,255.0,1.0,1.0,19,564.3000000000001,4360.5,324.90000000000003,8415.0,0
18.9,74,1.2,0.193,0.612,34.0,83.0,255.0,0.0,0.0,18,642.5999999999999,4819.5,340.2,8670.0,3
32.2,64,2.2,0.214,0.564,30.0,75.0,209.0,0.0,0.0,20,966.0000000000001,6729.8,644.0,6270.0,2
31.1,68,2.1,0.219,0.504,31.0,75.0,200.0,1.0,1.0,19,964.1,6220.0,590.9,6200.0,7
32.4,65,2.3,0.218,0.53,32.0,75.0,200.0,1.0,2.0,17,1036.8,6480.0,550.8,6400.0,7
20.7,41,1.4,0.195,0.502,31.0,81.0,228.0,0.0,0.0,17,641.6999999999999,4719.599999999999,351.9,7068.0,2
28.4,82,2.0,0.233,0.585,28.0,80.0,210.0,0.0,0.0,18,795.1999999999999,5964.0,511.2,5880.0,0
19.5,74,1.4,0.277,0.532,29.0,80.0,210.0,0.0,0.0,18,565.5,4095.0,351.0,6090.0,0
22.6,69,1.6,0.192,0.491,30.0,79.0,205.0,0.0,0.0,17,678.0,4633.0,384.20000000000005,6150.0,1
11.4,47,0.8,0.223,0.524,31.0,79.0,205.0,0.0,0.0,17,353.40000000000003,2337.0,193.8,6355.0,0
19.7,44,1.4,0.236,0.544,30.0,69.0,180.0,0.0,0.0,14,591.0,3546.0,275.8,5400.0,1
14.1,42,1.0,0.225,0.432,31.0,69.0,180.0,1.0,2.0,21,437.09999999999997,2538.0,296.09999999999997,5580.0,0
28.2,80,2.0,0.176,0.498,30.0,75.0,200.0,0.0,0.0,20,846.0,5640.0,564.0,6000.0,1
28.0,80,1.9,0.222,0.522,31.0,75.0,200.0,0.0,0.0,19,868.0,5600.0,532.0,6200.0,3
32.1,32,2.2,0.209,0.505,32.0,75.0,200.0,1.0,1.0,15,1027.2,6420.0,481.5,6400.0,1
16.5,2,1.1,0.089,0.773,33.0,75.0,200.0,1.0,3.0,17,544.5,3300.0,280.5,6600.0,0
19.7,55,1.3,0.131,0.521,32.0,79.0,195.0,0.0,0.0,20,630.4,3841.5,394.0,6240.0,1
14.4,34,1.0,0.12,0.459,31.0,79.0,260.0,0.0,0.0,18,446.40000000000003,3744.0,259.2,8060.0,0
16.2,77,1.1,0.112,0.538,27.0,83.0,250.0,0.0,0.0,20,437.4,4050.0,324.0,6750.0,2
18.8,61,1.3,0.122,0.516,28.0,83.0,250.0,0.0,0.0,18,526.4,4700.0,338.40000000000003,7000.0,4
25.6,71,1.7,0.157,0.603,29.0,83.0,250.0,1.0,2.0,17,742.4000000000001,6400.0,435.20000000000005,7250.0,1
17.9,31,1.2,0.138,0.601,30.0,83.0,262.0,1.0,4.0,16,537.0,4689.799999999999,286.4,7860.0,2
33.2,69,2.3,0.24,0.566,31.0,81.0,240.0,0.0,0.0,15,1029.2,7968.000000000001,498.00000000000006,7440.0,0
18.5,49,1.3,0.192,0.541,32.0,81.0,245.0,0.0,0.0,19,592.0,4532.5,351.5,7840.0,3
16.4,55,1.2,0.21,0.568,33.0,81.0,245.0,0.0,0.0,17,541.1999999999999,4017.9999999999995,278.79999999999995,8085.0,2
27.6,82,1.9,0.184,0.549,29.0,80.0,250.0,0.0,0.0,20,800.4000000000001,6900.0,552.0,7250.0,0
23.5,82,1.6,0.195,0.557,30.0,80.0,250.0,0.0,0.0,18,705.0,5875.0,423.0,7500.0,2
20.3,66,1.4,0.136,0.619,31.0,80.0,250.0,0.0,0.0,18,629.3000000000001,5075.0,365.40000000000003,7750.0,0
19.3,51,1.4,0.213,0.569,27.0,78.0,231.0,0.0,0.0,20,521.1,4458.3,386.0,6237.0,4
26.3,70,1.8,0.23,0.525,28.0,78.0,231.0,0.0,0.0,18,736.4,6075.3,473.40000000000003,6468.0,5
22.9,64,1.5,0.221,0.547,29.0,78.0,231.0,1.0,4.0,17,664.0999999999999,5289.9,389.29999999999995,6699.0,4
23.4,76,1.6,0.179,0.592,30.0,78.0,225.0,1.0,5.0,17,702.0,5265.0,397.79999999999995,6750.0,1
26.9,55,1.8,0.21,0.486,27.0,82.0,235.0,0.0,0.0,21,726.3,6321.5,564.9,6345.0,4
22.7,58,1.5,0.217,0.554,28.0,82.0,235.0,0.0,0.0,21,635.6,5334.5,476.7,6580.0,4
25.4,74,1.8,0.18,0.526,29.0,82.0,235.0,1.0,4.0,19,736.5999999999999,5969.0,482.59999999999997,6815.0,0
26.1,82,1.8,0.216,0.546,30.0,82.0,235.0,1.0,4.0,18,783.0,6133.5,469.8,7050.0,1
19.5,31,1.2,0.11,0.578,31.0,82.0,241.0,0.0,0.0,21,604.5,4699.5,409.5,7471.0,2
36.9,82,2.6,0.257,0.532,28.0,75.0,185.0,0.0,0.0,16,1033.2,6826.5,590.4,5180.0,1
33.7,80,2.3,0.273,0.509,29.0,75.0,185.0,0.0,0.0,17,977.3000000000001,6234.500000000001,572.9000000000001,5365.0,0
33.8,81,2.3,0.208,0.504,30.0,75.0,185.0,1.0,1.0,17,1013.9999999999999,6252.999999999999,574.5999999999999,5550.0,0
24.1,60,1.6,0.205,0.547,27.0,73.0,175.0,0.0,0.0,21,650.7,4217.5,506.1,4725.0,1
25.2,80,1.6,0.257,0.564,28.0,73.0,175.0,1.0,1.0,19,705.6,4410.0,478.8,4900.0,0
28.5,67,1.9,0.221,0.584,29.0,73.0,175.0,1.0,1.0,18,826.5,4987.5,513.0,5075.0,0
24.6,81,1.7,0.277,0.593,30.0,73.0,175.0,0.0,0.0,16,738.0,4305.0,393.6,5250.0,2
28.8,77,2.0,0.162,0.592,27.0,81.0,210.0,0.0,0.0,18,777.6,6048.0,518.4,5670.0,1
26.4,75,1.8,0.155,0.603,28.0,81.0,240.0,0.0,0.0,19,739.1999999999999,6336.0,501.59999999999997,6720.0,0
22.8,79,1.5,0.136,0.602,29.0,81.0,240.0,1.0,1.0,19,661.2,5472.0,433.2,6960.0,2
20.1,80,1.3,0.136,0.628,30.0,81.0,240.0,0.0,0.0,17,603.0,4824.0,341.70000000000005,7200.0,2
32.8,81,2.3,0.179,0.568,30.0,83.0,240.0,0.0,0.0,20,983.9999999999999,7871.999999999999,656.0,7200.0,0
29.9,82,2.1,0.173,0.587,31.0,83.0,240.0,0.0,0.0,19,926.9,7176.0,568.1,7440.0,1
30.1,75,2.1,0.186,0.592,32.0,83.0,240.0,0.0,0.0,20,963.2,7224.0,602.0,7680.0,0
31.2,82,2.1,0.146,0.593,33.0,83.0,240.0,1.0,1.0,16,1029.6,7488.0,499.2,7920.0,0
12.2,31,0.9,0.15,0.379,31.0,74.0,190.0,0.0,0.0,18,378.2,2318.0,219.6,5890.0,4
22.8,43,1.7,0.132,0.455,32.0,74.0,190.0,0.0,0.0,16,729.6,4332.0,364.8,6080.0,1
19.5,62,1.5,0.135,0.517,33.0,74.0,190.0,1.0,4.0,14,643.5,3705.0,273.0,6270.0,2
30.5,81,2.2,0.16,0.596,32.0,75.0,211.0,0.0,0.0,16,976.0,6435.5,488.0,6752.0,1
30.2,42,2.2,0.158,0.519,33.0,75.0,200.0,0.0,0.0,21,996.6,6040.0,634.1999999999999,6600.0,2
28.1,72,2.0,0.124,0.571,34.0,75.0,200.0,1.0,1.0,17,955.4000000000001,5620.0,477.70000000000005,6800.0,1
13.1,41,1.0,0.14,0.506,35.0,75.0,200.0,1.0,2.0,18,458.5,2620.0,235.79999999999998,7000.0,0
6.8,14,0.5,0.109,0.531,30.0,82.0,236.0,0.0,0.0,18,204.0,1604.8,122.39999999999999,7080.0,1
22.7,78,1.5,0.156,0.525,31.0,78.0,220.0,0.0,0.0,20,703.6999999999999,4994.0,454.0,6820.0,2
23.6,74,1.6,0.139,0.563,32.0,78.0,220.0,0.0,0.0,19,755.2,5192.0,448.40000000000003,7040.0,2
14.8,13,1.0,0.151,0.495,33.0,78.0,220.0,1.0,2.0,20,488.40000000000003,3256.0,296.0,7260.0,1
18.8,56,1.3,0.233,0.502,31.0,72.0,185.0,0.0,0.0,20,582.8000000000001,3478.0,376.0,5735.0,0
12.4,61,0.8,0.101,0.468,31.0,78.0,250.0,0.0,0.0,18,384.40000000000003,3100.0,223.20000000000002,7750.0,0
8.8,29,0.6,0.104,0.492,32.0,78.0,240.0,0.0,0.0,19,281.6,2112.0,167.20000000000002,7680.0,1
14.1,42,1.1,0.157,0.403,31.0,71.0,166.0,0.0,0.0,21,437.09999999999997,2340.6,296.09999999999997,5146.0,0
12.9,21,1.0,0.205,0.461,32.0,71.0,166.0,0.0,0.0,22,412.8,2141.4,283.8,5312.0,0
29.9,42,1.9,0.22,0.51,28.0,84.0,250.0,0.0,0.0,18,837.1999999999999,7475.0,538.1999999999999,7000.0,2
27.1,29,1.8,0.258,0.527,29.0,84.0,245.0,1.0,1.0,21,785.9000000000001,6639.5,569.1,7105.0,2
36.2,69,2.4,0.296,0.507,28.0,83.0,240.0,0.0,0.0,19,1013.6000000000001,8688.0,687.8000000000001,6720.0,6
35.4,71,2.3,0.297,0.528,29.0,83.0,240.0,1.0,1.0,19,1026.6,8496.0,672.6,6960.0,0
30.6,74,2.1,0.258,0.565,30.0,83.0,240.0,1.0,6.0,17,918.0,7344.0,520.2,7200.0,2
32.4,72,2.2,0.248,0.532,31.0,83.0,260.0,0.0,0.0,15,1004.4,8424.0,486.0,8060.0,2
30.7,81,2.1,0.182,0.558,30.0,76.0,213.0,0.0,0.0,14,921.0,6539.099999999999,429.8,6390.0,2
21.7,50,1.5,0.19,0.51,31.0,76.0,213.0,0.0,0.0,21,672.6999999999999,4622.099999999999,455.7,6603.0,0
20.3,81,1.4,0.157,0.461,32.0,76.0,213.0,1.0,2.0,16,649.6,4323.900000000001,324.8,6816.0,0
34.7,73,2.4,0.271,0.54,27.0,80.0,230.0,0.0,0.0,19,936.9000000000001,7981.000000000001,659.3000000000001,6210.0,3
35.4,68,2.4,0.263,0.556,28.0,80.0,230.0,0.0,0.0,18,991.1999999999999,8142.0,637.1999999999999,6440.0,5
34.0,70,2.4,0.222,0.538,29.0,80.0,230.0,1.0,3.0,19,986.0,7820.0,646.0,6670.0,3
33.8,30,2.4,0.246,0.559,30.0,80.0,230.0,1.0,5.0,19,1013.9999999999999,7773.999999999999,642.1999999999999,6900.0,2
28.2,35,2.2,0.209,0.598,30.0,76.0,190.0,0.0,0.0,17,846.0,5358.0,479.4,5700.0,2
30.9,78,2.3,0.201,0.622,31.0,76.0,190.0,0.0,0.0,20,957.9,5871.0,618.0,5890.0,2
28.0,75,2.1,0.22,0.632,32.0,76.0,190.0,1.0,2.0,20,896.0,5320.0,560.0,6080.0,1
28.2,78,2.1,0.211,0.599,33.0,76.0,190.0,1.0,2.0,18,930.6,5358.0,507.59999999999997,6270.0,3
26.0,61,1.8,0.117,0.517,30.0,79.0,222.0,0.0,0.0,15,780.0,5772.0,390.0,6660.0,2
18.8,52,1.3,0.143,0.506,31.0,79.0,222.0,0.0,0.0,21,582.8000000000001,4173.6,394.8,6882.0,1
23.4,75,1.7,0.121,0.579,32.0,79.0,220.0,1.0,2.0,19,748.8,5148.0,444.59999999999997,7040.0,3
25.7,62,1.9,0.131,0.519,33.0,79.0,220.0,1.0,1.0,18,848.1,5654.0,462.59999999999997,7260.0,1
20.9,36,1.6,0.13,0.503,28.0,81.0,230.0,0.0,0.0,19,585.1999999999999,4807.0,397.09999999999997,6440.0,2
33.3,30,2.2,0.207,0.461,28.0,73.0,186.0,0.0,0.0,20,932.3999999999999,6193.799999999999,666.0,5208.0,3
29.7,68,2.1,0.191,0.448,29.0,73.0,186.0,1.0,1.0,17,861.3,5524.2,504.9,5394.0,3
35.2,72,2.4,0.186,0.506,30.0,73.0,186.0,1.0,3.0,19,1056.0,6547.200000000001,668.8000000000001,5580.0,2
26.7,69,1.9,0.174,0.461,31.0,73.0,186.0,1.0,3.0,17,827.6999999999999,4966.2,453.9,5766.0,3
36.2,79,2.4,0.222,0.567,28.0,72.0,205.0,0.0,0.0,18,1013.6000000000001,7421.000000000001,651.6,5740.0,1
34.5,70,2.3,0.246,0.527,29.0,72.0,205.0,0.0,0.0,19,1000.5,7072.5,655.5,5945.0,1
37.0,77,2.5,0.256,0.578,30.0,72.0,205.0,1.0,1.0,17,1110.0,7585.0,629.0,6150.0,2
37.4,60,2.5,0.243,0.623,31.0,72.0,205.0,1.0,1.0,17,1159.3999999999999,7667.0,635.8,6355.0,0
8.7,29,0.6,0.162,0.419,28.0,76.0,210.0,0.0,0.0,18,243.59999999999997,1826.9999999999998,156.6,5880.0,0
22.3,41,1.7,0.223,0.533,27.0,74.0,180.0,0.0,0.0,19,602.1,4014.0,423.7,4860.0,0
14.7,36,1.1,0.166,0.513,28.0,74.0,180.0,1.0,1.0,20,411.59999999999997,2646.0,294.0,5040.0,0
24.3,12,1.8,0.178,0.527,29.0,74.0,180.0,0.0,0.0,18,704.7,4374.0,437.40000000000003,5220.0,0
14.0,52,1.0,0.12,0.498,27.0,82.0,225.0,0.0,0.0,19,378.0,3150.0,266.0,6075.0,0
10.0,54,0.7,0.12,0.599,31.0,82.0,235.0,0.0,0.0,18,310.0,2350.0,180.0,7285.0,1
5.6,35,0.4,0.129,0.554,32.0,82.0,225.0,0.0,0.0,18,179.2,1260.0,100.8,7200.0,2
4.4,10,0.3,0.162,0.651,33.0,82.0,225.0,1.0,1.0,20,145.20000000000002,990.0000000000001,88.0,7425.0,1
30.7,81,2.1,0.139,0.54,29.0,78.0,224.0,0.0,0.0,18,890.3,6876.8,552.6,6496.0,0
30.6,78,2.0,0.138,0.541,30.0,78.0,224.0,0.0,0.0,18,918.0,6854.400000000001,550.8000000000001,6720.0,1
31.0,82,2.1,0.125,0.506,31.0,78.0,245.0,0.0,0.0,14,961.0,7595.0,434.0,7595.0,0
27.6,81,1.9,0.111,0.516,32.0,78.0,245.0,1.0,1.0,17,883.2,6762.0,469.20000000000005,7840.0,0
33.5,74,2.3,0.251,0.545,29.0,80.0,253.0,0.0,0.0,21,971.5,8475.5,703.5,7337.0,0
32.7,73,2.2,0.233,0.565,30.0,80.0,253.0,0.0,0.0,21,981.0000000000001,8273.1,686.7,7590.0,1
32.7,81,2.3,0.238,0.556,31.0,80.0,246.0,0.0,0.0,19,1013.7,8044.200000000001,621.3000000000001,7626.0,2
34.0,69,2.3,0.241,0.542,32.0,80.0,246.0,1.0,1.0,18,1088.0,8364.0,612.0,7872.0,2
7.9,61,0.6,0.113,0.73,29.0,84.0,240.0,0.0,0.0,17,229.10000000000002,1896.0,134.3,6960.0,1
9.6,46,0.7,0.131,0.648,30.0,84.0,240.0,0.0,0.0,18,288.0,2304.0,172.79999999999998,7200.0,0
9.7,19,0.7,0.136,0.446,31.0,81.0,225.0,0.0,0.0,17,300.7,2182.5,164.89999999999998,6975.0,1
17.7,53,1.3,0.173,0.442,32.0,81.0,225.0,0.0,0.0,21,566.4,3982.5,371.7,7200.0,4
18.6,79,1.3,0.238,0.471,30.0,72.0,178.0,0.0,0.0,21,558.0,3310.8,390.6,5340.0,1
17.7,77,1.3,0.209,0.502,31.0,72.0,185.0,0.0,0.0,17,548.6999999999999,3274.5,300.9,5735.0,4
22.5,74,1.6,0.229,0.536,32.0,72.0,185.0,1.0,1.0,17,720.0,4162.5,382.5,5920.0,4
22.0,35,1.5,0.254,0.521,33.0,72.0,185.0,1.0,4.0,15,726.0,4070.0,330.0,6105.0,2
38.5,81,2.5,0.322,0.635,25.0,81.0,240.0,0.0,0.0,15,962.5,9240.0,577.5,6000.0,4
33.8,27,2.2,0.28,0.633,26.0,81.0,240.0,0.0,0.0,18,878.8,8111.999999999999,608.4,6240.0,2
35.8,72,2.3,0.298,0.634,27.0,81.0,240.0,1.0,4.0,16,966.5999999999999,8592.0,572.8,6480.0,2
33.4,62,2.2,0.271,0.651,28.0,81.0,240.0,1.0,2.0,17,935.1999999999999,8016.0,567.8,6720.0,1
33.0,29,2.2,0.244,0.588,28.0,82.0,250.0,0.0,0.0,21,924.0,8250.0,693.0,7000.0,2
30.5,76,2.0,0.22,0.563,29.0,82.0,250.0,1.0,2.0,21,884.5,7625.0,640.5,7250.0,0
32.1,82,2.2,0.202,0.565,30.0,82.0,245.0,1.0,2.0,19,963.0,7864.5,609.9,7350.0,1
32.3,68,2.1,0.196,0.553,31.0,82.0,245.0,0.0,0.0,17,1001.3,7913.499999999999,549.0999999999999,7595.0,3
33.5,73,2.4,0.24,0.545,26.0,73.0,185.0,0.0,0.0,18,871.0,6197.5,603.0,4810.0,2
31.8,70,2.2,0.233,0.558,27.0,73.0,175.0,0.0,0.0,20,858.6,5565.0,636.0,4725.0,3
31.4,56,2.2,0.225,0.538,28.0,73.0,175.0,1.0,2.0,18,879.1999999999999,5495.0,565.1999999999999,4900.0,3
33.2,69,2.3,0.256,0.604,29.0,73.0,175.0,1.0,3.0,17,962.8000000000001,5810.000000000001,564.4000000000001,5075.0,2
34.2,82,2.3,0.232,0.52,27.0,81.0,235.0,0.0,0.0,20,923.4000000000001,8037.000000000001,684.0,6345.0,0
31.5,78,2.1,0.217,0.534,28.0,81.0,235.0,0.0,0.0,20,882.0,7402.5,630.0,6580.0,1
28.2,80,1.9,0.204,0.51,29.0,81.0,235.0,0.0,0.0,20,817.8,6627.0,564.0,6815.0,0
22.2,69,1.5,0.2,0.505,30.0,81.0,235.0,1.0,1.0,15,666.0,5217.0,333.0,7050.0,0
32.2,81,2.2,0.159,0.55,28.0,81.0,185.0,0.0,0.0,21,901.6000000000001,5957.000000000001,676.2,5180.0,0
26.1,80,1.9,0.206,0.507,29.0,81.0,186.0,0.0,0.0,20,756.9000000000001,4854.6,522.0,5394.0,0
20.4,82,1.5,0.172,0.481,30.0,81.0,186.0,0.0,0.0,20,612.0,3794.3999999999996,408.0,5580.0,0
15.6,82,1.1,0.143,0.491,31.0,81.0,186.0,0.0,0.0,16,483.59999999999997,2901.6,249.6,5766.0,0
18.6,58,1.2,0.172,0.695,26.0,82.0,210.0,0.0,0.0,16,483.6,3906.0000000000005,297.6,5460.0,1
19.3,75,1.3,0.134,0.66,27.0,82.0,210.0,1.0,1.0,18,521.1,4053.0,347.40000000000003,5670.0,5
17.7,12,1.2,0.152,0.663,28.0,82.0,210.0,1.0,1.0,18,495.59999999999997,3717.0,318.59999999999997,5880.0,3
16.0,28,1.0,0.161,0.628,29.0,82.0,210.0,1.0,5.0,17,464.0,3360.0,272.0,6090.0,2
35.2,80,2.5,0.185,0.531,29.0,83.0,232.0,0.0,0.0,17,1020.8000000000001,8166.400000000001,598.4000000000001,6728.0,3
30.6,67,2.1,0.135,0.482,30.0,83.0,232.0,1.0,1.0,20,918.0,7099.200000000001,612.0,6960.0,4
21.9,29,1.6,0.137,0.406,31.0,83.0,232.0,1.0,3.0,17,678.9,5080.799999999999,372.29999999999995,7192.0,2
22.1,46,1.6,0.124,0.491,32.0,83.0,230.0,1.0,4.0,15,707.2,5083.0,331.5,7360.0,0
30.9,80,2.2,0.194,0.554,26.0,85.0,245.0,0.0,0.0,20,803.4,7570.5,618.0,6370.0,0
17.5,73,1.2,0.181,0.478,27.0,85.0,245.0,0.0,0.0,20,472.5,4287.5,350.0,6615.0,5
18.2,57,1.2,0.168,0.508,28.0,85.0,245.0,0.0,0.0,16,509.59999999999997,4459.0,291.2,6860.0,0
34.4,79,2.5,0.239,0.512,26.0,80.0,230.0,0.0,0.0,20,894.4,7912.0,688.0,5980.0,1
32.0,76,2.2,0.212,0.507,27.0,80.0,221.0,0.0,0.0,19,864.0,7072.0,608.0,5967.0,0
33.0,73,2.4,0.217,0.533,28.0,80.0,221.0,1.0,1.0,15,924.0,7293.0,495.0,6188.0,0
30.2,74,2.2,0.163,0.562,29.0,80.0,221.0,0.0,0.0,17,875.8,6674.2,513.4,6409.0,0
26.7,73,1.8,0.24,0.516,28.0,77.0,205.0,0.0,0.0,20,747.6,5473.5,534.0,5740.0,2
26.4,71,1.8,0.23,0.528,29.0,77.0,205.0,1.0,2.0,18,765.5999999999999,5412.0,475.2,5945.0,4
22.0,58,1.4,0.202,0.504,30.0,77.0,205.0,1.0,2.0,17,660.0,4510.0,374.0,6150.0,4
28.3,64,1.9,0.263,0.564,29.0,79.0,210.0,0.0,0.0,19,820.7,5943.0,537.7,6090.0,3
23.8,42,1.6,0.248,0.52,30.0,79.0,210.0,1.0,1.0,16,714.0,4998.0,380.8,6300.0,0
19.1,54,1.2,0.182,0.483,31.0,79.0,210.0,1.0,3.0,18,592.1,4011.0000000000005,343.8,6510.0,3
25.9,60,1.8,0.192,0.588,32.0,79.0,210.0,0.0,0.0,16,828.8,5439.0,414.4,6720.0,1
25.2,80,1.9,0.186,0.605,28.0,77.0,210.0,0.0,0.0,19,705.6,5292.0,478.8,5880.0,2
22.4,62,1.7,0.186,0.553,29.0,77.0,210.0,0.0,0.0,21,649.5999999999999,4704.0,470.4,6090.0,5
24.6,68,1.8,0.193,0.5,30.0,77.0,210.0,1.0,2.0,19,738.0,5166.0,467.40000000000003,6300.0,2
24.0,74,1.8,0.187,0.566,31.0,77.0,210.0,1.0,5.0,16,744.0,5040.0,384.0,6510.0,0
26.8,31,1.9,0.178,0.495,28.0,84.0,240.0,0.0,0.0,19,750.4,6432.0,509.2,6720.0,0
21.8,82,1.6,0.193,0.497,29.0,84.0,245.0,1.0,1.0,21,632.2,5341.0,457.8,7105.0,3
15.5,76,1.1,0.218,0.513,30.0,84.0,240.0,0.0,0.0,19,465.0,3720.0,294.5,7200.0,2
14.4,74,1.1,0.166,0.598,31.0,84.0,240.0,1.0,3.0,16,446.40000000000003,3456.0,230.4,7440.0,1
23.4,74,1.7,0.134,0.541,28.0,79.0,225.0,0.0,0.0,17,655.1999999999999,5265.0,397.79999999999995,6300.0,5
23.8,72,1.6,0.135,0.572,29.0,79.0,225.0,0.0,0.0,21,690.2,5355.0,499.8,6525.0,0
25.9,81,1.9,0.127,0.602,30.0,79.0,225.0,1.0,5.0,20,777.0,5827.5,518.0,6750.0,3
21.3,64,1.5,0.136,0.579,31.0,79.0,225.0,0.0,0.0,14,660.3000000000001,4792.5,298.2,6975.0,1
31.1,62,2.2,0.193,0.526,27.0,80.0,225.0,0.0,0.0,14,839.7,6997.5,435.40000000000003,6075.0,3
31.7,78,2.2,0.198,0.523,28.0,80.0,225.0,0.0,0.0,21,887.6,7132.5,665.6999999999999,6300.0,3
30.9,71,2.1,0.217,0.545,30.0,80.0,225.0,1.0,3.0,17,927.0,6952.5,525.3,6750.0,0
21.6,72,1.5,0.201,0.518,29.0,72.0,161.0,0.0,0.0,14,626.4000000000001,3477.6000000000004,302.40000000000003,4669.0,0
23.0,82,1.6,0.246,0.534,30.0,72.0,161.0,0.0,0.0,20,690.0,3703.0,460.0,4830.0,2
16.1,69,1.1,0.225,0.494,31.0,72.0,161.0,0.0,0.0,17,499.1,2592.1000000000004,273.70000000000005,4991.0,2
13.7,65,0.9,0.186,0.507,32.0,72.0,161.0,1.0,2.0,17,438.4,2205.7,232.89999999999998,5152.0,0
35.0,73,2.4,0.228,0.574,28.0,77.0,215.0,0.0,0.0,18,980.0,7525.0,630.0,6020.0,1
32.1,78,2.2,0.188,0.533,29.0,77.0,215.0,0.0,0.0,19,930.9000000000001,6901.5,609.9,6235.0,3
33.4,71,2.3,0.178,0.531,30.0,77.0,210.0,1.0,1.0,17,1002.0,7014.0,567.8,6300.0,3
25.9,61,1.8,0.143,0.559,31.0,77.0,210.0,1.0,3.0,19,802.9,5439.0,492.09999999999997,6510.0,1
21.5,59,1.6,0.171,0.572,29.0,83.0,245.0,0.0,0.0,19,623.5,5267.5,408.5,7105.0,1
19.8,52,1.4,0.181,0.601,30.0,83.0,245.0,0.0,0.0,21,594.0,4851.0,415.8,7350.0,3
16.1,36,1.1,0.15,0.571,31.0,83.0,245.0,1.0,1.0,19,499.1,3944.5000000000005,305.90000000000003,7595.0,2
12.9,18,0.9,0.139,0.563,30.0,81.0,248.0,0.0,0.0,19,387.0,3199.2000000000003,245.1,7440.0,2
17.0,70,1.1,0.18,0.578,31.0,81.0,248.0,1.0,2.0,18,527.0,4216.0,306.0,7688.0,1
24.4,68,1.6,0.2,0.491,28.0,81.0,289.0,0.0,0.0,17,683.1999999999999,7051.599999999999,414.79999999999995,8092.0,0
30.3,78,2.1,0.137,0.548,27.0,82.0,240.0,0.0,0.0,22,818.1,7272.0,666.6,6480.0,2
17.4,17,1.2,0.129,0.613,28.0,82.0,240.0,1.0,1.0,17,487.19999999999993,4176.0,295.79999999999995,6720.0,0
14.2,42,1.0,0.148,0.453,29.0,82.0,240.0,1.0,2.0,17,411.79999999999995,3408.0,241.39999999999998,6960.0,3
17.3,22,1.2,0.171,0.439,30.0,82.0,240.0,0.0,0.0,15,519.0,4152.0,259.5,7200.0,0
33.4,59,2.1,0.22,0.526,29.0,85.0,265.0,0.0,0.0,18,968.5999999999999,8851.0,601.1999999999999,7685.0,0
33.2,81,2.1,0.245,0.558,30.0,85.0,265.0,1.0,1.0,20,996.0000000000001,8798.0,664.0,7950.0,2
34.4,52,2.1,0.237,0.528,31.0,85.0,255.0,0.0,0.0,18,1066.3999999999999,8772.0,619.1999999999999,7905.0,2
34.2,74,2.1,0.262,0.554,32.0,85.0,255.0,1.0,2.0,17,1094.4,8721.0,581.4000000000001,8160.0,3
26.7,83,1.8,0.219,0.539,28.0,75.0,190.0,0.0,0.0,21,747.6,5073.0,560.6999999999999,5320.0,2
